id;titel;kategorie;Datum;Was & Wo;text;stadtteil-json;bild;Stadtteil;stadtteil_id
1896524;Bioabfall;Biomüll;2025-06-11;Bioabfall Altstadt ohne Mainviertel;;"{""@id"": ""19935"", ""name"": ""Altstadt""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406382_biotonne.jpg;Altstadt;19935
1896576;Bioabfall;Biomüll;2025-06-12;Bioabfall Neumühle;;"{""@id"": ""506176"", ""name"": ""Neumühle""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406382_biotonne.jpg;Neumühle;506176
1895414;Gelber Sack;Gelbe Säcke;2025-06-12;Gelber Sack vierzehntägig Ober- und Unterdürrbach, Dürrbachau mit Hafen;;"{""@id"": ""19936"", ""name"": ""Dürrbach alle mit Hafen""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406386_gelbersack2.jpg;Dürrbach alle mit Hafen;19936
1895518;Gelber Sack;Gelbe Säcke;2025-06-12;Gelber Sack vierzehntägig Mainviertel;;"{""@id"": ""403103"", ""name"": ""Mainviertel""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406386_gelbersack2.jpg;Mainviertel;403103
1895545;Gelber Sack;Gelbe Säcke;2025-06-12;Gelber Sack vierzehntägig Zellerau ohne Mainviertel;;"{""@id"": ""19946"", ""name"": ""Zellerau""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406386_gelbersack2.jpg;Zellerau;19946
1896007;Bioabfall;Biomüll;2025-06-12;Bioabfall Heidingsfeld;;"{""@id"": ""19939"", ""name"": ""Heidingsfeld""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406380_biotonne.jpg;Heidingsfeld;19939
1896059;Bioabfall;Biomüll;2025-06-12;Bioabfall Ober- und Unterdürrbach, Dürrbachau mit Hafen;;"{""@id"": ""19936"", ""name"": ""Dürrbach alle mit Hafen""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406380_biotonne.jpg;Dürrbach alle mit Hafen;19936
1896135;Bioabfall;Biomüll;2025-06-12;Bioabfall Heuchelhof innen	innerhalb des Straßburger Rings;;"{""@id"": ""403108"", ""name"": ""Heuchelhof innen""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406380_biotonne.jpg;Heuchelhof innen;403108
1896215;Bioabfall;Biomüll;2025-06-12;Bioabfall Grombühl;;"{""@id"": ""19938"", ""name"": ""Grombühl""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406382_biotonne.jpg;Grombühl;19938
1894478;Papier;Papier;2025-06-12;Papier vierzehntägig Heuchelhof innen	innerhalb des Straßburger Rings;;"{""@id"": ""403108"", ""name"": ""Heuchelhof innen""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406387_papiertonn.png;Heuchelhof innen;403108
1894519;Papier;Papier;2025-06-12;Papier vierzehntägig Ober- und Unterdürrbach, Dürrbachau mit Hafen;;"{""@id"": ""19936"", ""name"": ""Dürrbach alle mit Hafen""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406387_papiertonn.png;Dürrbach alle mit Hafen;19936
1894575;Papier;Papier;2025-06-12;Papier vierzehntägig Heidingsfeld;;"{""@id"": ""19939"", ""name"": ""Heidingsfeld""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406387_papiertonn.png;Heidingsfeld;19939
1895116;Restmüll;Restmüll;2025-06-12;Restmüll vierzehntägig Grombühl;;"{""@id"": ""19938"", ""name"": ""Grombühl""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406384_restmuell.jpg;Grombühl;19938
1894415;Papier;Papier;2025-06-13;Papier vierzehntägig Rottenbauer;;"{""@id"": ""19940"", ""name"": ""Rottenbauer""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406387_papiertonn.png;Rottenbauer;19940
1894441;Papier;Papier;2025-06-13;Papier vierzehntägig Heuchelhof außen	außerhalb des Straßburger Rings;;"{""@id"": ""403107"", ""name"": ""Heuchelhof aussen""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406387_papiertonn.png;Heuchelhof aussen;403107
1894479;Papier;Papier;2025-06-13;Papier vierzehntägig Heuchelhof innen	innerhalb des Straßburger Rings;;"{""@id"": ""403108"", ""name"": ""Heuchelhof innen""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406387_papiertonn.png;Heuchelhof innen;403108
1895012;Restmüll;Restmüll;2025-06-13;Restmüll vierzehntägig Lindleinsmühle;;"{""@id"": ""19942"", ""name"": ""Lindleinsmühle""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406384_restmuell.jpg;Lindleinsmühle;19942
1895038;Restmüll;Restmüll;2025-06-13;Restmüll vierzehntägig Neumühle;;"{""@id"": ""506176"", ""name"": ""Neumühle""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/445678_restmuell.jpg;Neumühle;506176
1895090;Restmüll;Restmüll;2025-06-13;Restmüll vierzehntägig Sanderau;;"{""@id"": ""19943"", ""name"": ""Sanderau""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406384_restmuell.jpg;Sanderau;19943
1895466;Gelber Sack;Gelbe Säcke;2025-06-13;Gelber Sack vierzehntägig Heidingsfeld;;"{""@id"": ""19939"", ""name"": ""Heidingsfeld""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406386_gelbersack2.jpg;Heidingsfeld;19939
1895608;Gelber Sack;Gelbe Säcke;2025-06-13;Gelber Sack vierzehntägig Heuchelhof innen	innerhalb des Straßburger Rings außer Place de Caen;;"{""@id"": ""403108"", ""name"": ""Heuchelhof innen""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406386_gelbersack2.jpg;Heuchelhof innen;403108
1895798;Bioabfall;Biomüll;2025-06-13;Bioabfall Heuchelhof außen	außerhalb des Straßburger Rings;;"{""@id"": ""403107"", ""name"": ""Heuchelhof aussen""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406380_biotonne.jpg;Heuchelhof aussen;403107
1896136;Bioabfall;Biomüll;2025-06-13;Bioabfall Heuchelhof innen	innerhalb des Straßburger Rings;;"{""@id"": ""403108"", ""name"": ""Heuchelhof innen""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406380_biotonne.jpg;Heuchelhof innen;403108
1896266;Bioabfall;Biomüll;2025-06-13;Bioabfall Lindleinsmühle;;"{""@id"": ""19942"", ""name"": ""Lindleinsmühle""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406382_biotonne.jpg;Lindleinsmühle;19942
1896317;Bioabfall;Biomüll;2025-06-13;Bioabfall Sanderau;;"{""@id"": ""19943"", ""name"": ""Sanderau""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406382_biotonne.jpg;Sanderau;19943
1895492;Gelber Sack;Gelbe Säcke;2025-06-14;Gelber Sack vierzehntägig Heuchelhof außen	Place de Caen und außerhalb des Straßburger Rings;;"{""@id"": ""403107"", ""name"": ""Heuchelhof aussen""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406386_gelbersack2.jpg;Heuchelhof aussen;403107
1895571;Gelber Sack;Gelbe Säcke;2025-06-14;Gelber Sack vierzehntägig Rottenbauer;;"{""@id"": ""19940"", ""name"": ""Rottenbauer""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406386_gelbersack2.jpg;Rottenbauer;19940
1895609;Gelber Sack;Gelbe Säcke;2025-06-14;Gelber Sack vierzehntägig Heuchelhof innen	innerhalb des Straßburger Rings außer Place de Caen;;"{""@id"": ""403108"", ""name"": ""Heuchelhof innen""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406386_gelbersack2.jpg;Heuchelhof innen;403108
1895695;Bioabfall;Biomüll;2025-06-16;Bioabfall Rottenbauer;;"{""@id"": ""19940"", ""name"": ""Rottenbauer""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406380_biotonne.jpg;Rottenbauer;19940
1895746;Bioabfall;Biomüll;2025-06-16;Bioabfall Versbach;;"{""@id"": ""19945"", ""name"": ""Versbach""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406380_biotonne.jpg;Versbach;19945
1895849;Bioabfall;Biomüll;2025-06-16;Bioabfall Steinbachtal;;"{""@id"": ""19944"", ""name"": ""Steinbachtal""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406380_biotonne.jpg;Steinbachtal;19944
1896369;Bioabfall;Biomüll;2025-06-16;Bioabfall Pilziggrund;;"{""@id"": ""401083"", ""name"": ""Pilziggrund""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406382_biotonne.jpg;Pilziggrund;401083
1896421;Bioabfall;Biomüll;2025-06-16;Bioabfall Frauenland;;"{""@id"": ""19937"", ""name"": ""Frauenland""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406382_biotonne.jpg;Frauenland;19937
1894151;Papier;Papier;2025-06-16;Papier vierzehntägig Frauenland;;"{""@id"": ""19937"", ""name"": ""Frauenland""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406378_papiertonne.jpg;Frauenland;19937
1894671;Restmüll;Restmüll;2025-06-16;Restmüll vierzehntägig Steinbachtal;;"{""@id"": ""19944"", ""name"": ""Steinbachtal""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406385_restmuell.jpg;Steinbachtal;19944
1894697;Restmüll;Restmüll;2025-06-16;Restmüll vierzehntägig Versbach;;"{""@id"": ""19945"", ""name"": ""Versbach""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406385_restmuell.jpg;Versbach;19945
1895177;Gelber Sack;Gelbe Säcke;2025-06-16;Gelber Sack vierzehntägig Frauenland;;"{""@id"": ""19937"", ""name"": ""Frauenland""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406383_gelbersack2.jpg;Frauenland;19937
1894177;Papier;Papier;2025-06-17;Papier  vierzehntägig Altstadt ohne Mainviertel;;"{""@id"": ""19935"", ""name"": ""Altstadt""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406378_papiertonne.jpg;Altstadt;19935
1894209;Papier;Papier;2025-06-17;Papier vierzehntägig Pilziggrund;;"{""@id"": ""401083"", ""name"": ""Pilziggrund""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406378_papiertonne.jpg;Pilziggrund;401083
1894236;Papier;Papier;2025-06-17;Papier vierzehntägig Lengfeld;;"{""@id"": ""19941"", ""name"": ""Lengfeld""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406378_papiertonne.jpg;Lengfeld;19941
1894724;Restmüll;Restmüll;2025-06-17;Restmüll vierzehntägig Zellerau;;"{""@id"": ""19946"", ""name"": ""Zellerau""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406385_restmuell.jpg;Zellerau;19946
1894803;Restmüll;Restmüll;2025-06-17;Restmüll vierzehntägig Mainviertel;;"{""@id"": ""403103"", ""name"": ""Mainviertel""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406385_restmuell.jpg;Mainviertel;403103
1895309;Gelber Sack;Gelbe Säcke;2025-06-17;Gelber Sack vierzehntägig Altstadt ohne Mainviertel;;"{""@id"": ""19935"", ""name"": ""Altstadt""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406383_gelbersack2.jpg;Altstadt;19935
1895902;Bioabfall;Biomüll;2025-06-17;Bioabfall Zellerau;;"{""@id"": ""19946"", ""name"": ""Zellerau""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406380_biotonne.jpg;Zellerau;19946
1895955;Bioabfall;Biomüll;2025-06-17;Bioabfall Mainviertel;;"{""@id"": ""403103"", ""name"": ""Mainviertel""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406380_biotonne.jpg;Mainviertel;403103
1896473;Bioabfall;Biomüll;2025-06-17;Bioabfall Lengfeld;;"{""@id"": ""19941"", ""name"": ""Lengfeld""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406382_biotonne.jpg;Lengfeld;19941
1896525;Bioabfall;Biomüll;2025-06-17;Bioabfall Altstadt ohne Mainviertel;;"{""@id"": ""19935"", ""name"": ""Altstadt""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406382_biotonne.jpg;Altstadt;19935
1896577;Bioabfall;Biomüll;2025-06-18;Bioabfall Neumühle;;"{""@id"": ""506176"", ""name"": ""Neumühle""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406382_biotonne.jpg;Neumühle;506176
1894263;Papier;Papier;2025-06-18;Papier vierzehntägig Grombühl;;"{""@id"": ""19938"", ""name"": ""Grombühl""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406378_papiertonne.jpg;Grombühl;19938
1894777;Restmüll;Restmüll;2025-06-18;Restmüll vierzehntägig Heidingsfeld;;"{""@id"": ""19939"", ""name"": ""Heidingsfeld""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406385_restmuell.jpg;Heidingsfeld;19939
1894856;Restmüll;Restmüll;2025-06-18;Restmüll vierzehntägig Ober- und Unterdürrbach, Dürrbachau mit Hafen;;"{""@id"": ""19936"", ""name"": ""Dürrbach alle mit Hafen""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406385_restmuell.jpg;Dürrbach alle mit Hafen;19936
1894895;Restmüll;Restmüll;2025-06-18;Restmüll vierzehntägig Heuchelhof innen	innerhalb des Straßburger Rings;;"{""@id"": ""403108"", ""name"": ""Heuchelhof innen""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406385_restmuell.jpg;Heuchelhof innen;403108
1895204;Gelber Sack;Gelbe Säcke;2025-06-18;Gelber Sack vierzehntägig Pilziggrund;;"{""@id"": ""401083"", ""name"": ""Pilziggrund""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406383_gelbersack2.jpg;Pilziggrund;401083
1895336;Gelber Sack;Gelbe Säcke;2025-06-18;Gelber Sack vierzehntägig Lengfeld;;"{""@id"": ""19941"", ""name"": ""Lengfeld""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406383_gelbersack2.jpg;Lengfeld;19941
1896008;Bioabfall;Biomüll;2025-06-18;Bioabfall Heidingsfeld;;"{""@id"": ""19939"", ""name"": ""Heidingsfeld""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406380_biotonne.jpg;Heidingsfeld;19939
1896060;Bioabfall;Biomüll;2025-06-18;Bioabfall Ober- und Unterdürrbach, Dürrbachau mit Hafen;;"{""@id"": ""19936"", ""name"": ""Dürrbach alle mit Hafen""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406380_biotonne.jpg;Dürrbach alle mit Hafen;19936
1896137;Bioabfall;Biomüll;2025-06-18;Bioabfall Heuchelhof innen	innerhalb des Straßburger Rings;;"{""@id"": ""403108"", ""name"": ""Heuchelhof innen""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406380_biotonne.jpg;Heuchelhof innen;403108
1896216;Bioabfall;Biomüll;2025-06-18;Bioabfall Grombühl;;"{""@id"": ""19938"", ""name"": ""Grombühl""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406382_biotonne.jpg;Grombühl;19938
1895363;Gelber Sack;Gelbe Säcke;2025-06-20;Gelber Sack vierzehntägig Neumühle;;"{""@id"": ""506176"", ""name"": ""Neumühle""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406383_gelbersack2.jpg;Neumühle;506176
1895799;Bioabfall;Biomüll;2025-06-20;Bioabfall Heuchelhof außen	außerhalb des Straßburger Rings;;"{""@id"": ""403107"", ""name"": ""Heuchelhof aussen""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406380_biotonne.jpg;Heuchelhof aussen;403107
1896138;Bioabfall;Biomüll;2025-06-20;Bioabfall Heuchelhof innen	innerhalb des Straßburger Rings;;"{""@id"": ""403108"", ""name"": ""Heuchelhof innen""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406380_biotonne.jpg;Heuchelhof innen;403108
1896267;Bioabfall;Biomüll;2025-06-20;Bioabfall Lindleinsmühle;;"{""@id"": ""19942"", ""name"": ""Lindleinsmühle""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406382_biotonne.jpg;Lindleinsmühle;19942
1896318;Bioabfall;Biomüll;2025-06-20;Bioabfall Sanderau;;"{""@id"": ""19943"", ""name"": ""Sanderau""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406382_biotonne.jpg;Sanderau;19943
1879037;Papier;Papier;2025-06-20;Papier vierzehntägig Neumühle;;"{""@id"": ""506176"", ""name"": ""Neumühle""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406378_papiertonne.jpg;Neumühle;506176
1894289;Papier;Papier;2025-06-20;Papier vierzehntägig Lindleinsmühle;;"{""@id"": ""19942"", ""name"": ""Lindleinsmühle""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406378_papiertonne.jpg;Lindleinsmühle;19942
1894315;Papier;Papier;2025-06-20;Papier vierzehntägig  Sanderau;;"{""@id"": ""19943"", ""name"": ""Sanderau""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406378_papiertonne.jpg;Sanderau;19943
1894751;Restmüll;Restmüll;2025-06-20;Restmüll vierzehntägig Heuchelhof außen	außerhalb des Straßburger Rings;;"{""@id"": ""403107"", ""name"": ""Heuchelhof aussen""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406385_restmuell.jpg;Heuchelhof aussen;403107
1894830;Restmüll;Restmüll;2025-06-20;Restmüll vierzehntägig Rottenbauer;;"{""@id"": ""19940"", ""name"": ""Rottenbauer""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406385_restmuell.jpg;Rottenbauer;19940
1894896;Restmüll;Restmüll;2025-06-20;Restmüll vierzehntägig Heuchelhof innen	innerhalb des Straßburger Rings;;"{""@id"": ""403108"", ""name"": ""Heuchelhof innen""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406385_restmuell.jpg;Heuchelhof innen;403108
1895231;Gelber Sack;Gelbe Säcke;2025-06-20;Gelber Sack vierzehntägig Grombühl;;"{""@id"": ""19938"", ""name"": ""Grombühl""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406383_gelbersack2.jpg;Grombühl;19938
1895257;Gelber Sack;Gelbe Säcke;2025-06-20;Gelber Sack vierzehntägig Lindleinsmühle;;"{""@id"": ""19942"", ""name"": ""Lindleinsmühle""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406383_gelbersack2.jpg;Lindleinsmühle;19942
1895284;Gelber Sack;Gelbe Säcke;2025-06-21;Gelber Sack vierzehntägig  Sanderau;;"{""@id"": ""19943"", ""name"": ""Sanderau""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406383_gelbersack2.jpg;Sanderau;19943
1895389;Gelber Sack;Gelbe Säcke;2025-06-23;Gelber Sack Steinbachtal;;"{""@id"": ""19944"", ""name"": ""Steinbachtal""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406386_gelbersack2.jpg;Steinbachtal;19944
1895696;Bioabfall;Biomüll;2025-06-23;Bioabfall Rottenbauer;;"{""@id"": ""19940"", ""name"": ""Rottenbauer""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406380_biotonne.jpg;Rottenbauer;19940
1895850;Bioabfall;Biomüll;2025-06-23;Bioabfall Steinbachtal;;"{""@id"": ""19944"", ""name"": ""Steinbachtal""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406380_biotonne.jpg;Steinbachtal;19944
1896422;Bioabfall;Biomüll;2025-06-23;Bioabfall Frauenland;;"{""@id"": ""19937"", ""name"": ""Frauenland""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406382_biotonne.jpg;Frauenland;19937
1894341;Papier;Papier;2025-06-23;Papier Steinbachtal;;"{""@id"": ""19944"", ""name"": ""Steinbachtal""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406387_papiertonn.png;Steinbachtal;19944
1894961;Restmüll;Restmüll;2025-06-23;Restmüll vierzehntägig Frauenland;;"{""@id"": ""19937"", ""name"": ""Frauenland""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406384_restmuell.jpg;Frauenland;19937
1894366;Papier;Papier;2025-06-24;Papier vierzehntägig Versbach;;"{""@id"": ""19945"", ""name"": ""Versbach""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406387_papiertonn.png;Versbach;19945
1894935;Restmüll;Restmüll;2025-06-24;Restmüll vierzehntägig Altstadt ohne Mainviertel;;"{""@id"": ""19935"", ""name"": ""Altstadt""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406384_restmuell.jpg;Altstadt;19935
1895441;Gelber Sack;Gelbe Säcke;2025-06-24;Gelber Sack vierzehntägig Versbach;;"{""@id"": ""19945"", ""name"": ""Versbach""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406386_gelbersack2.jpg;Versbach;19945
1895747;Bioabfall;Biomüll;2025-06-24;Bioabfall Versbach;;"{""@id"": ""19945"", ""name"": ""Versbach""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406380_biotonne.jpg;Versbach;19945
1896526;Bioabfall;Biomüll;2025-06-24;Bioabfall Altstadt ohne Mainviertel;;"{""@id"": ""19935"", ""name"": ""Altstadt""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406382_biotonne.jpg;Altstadt;19935
1896474;Bioabfall;Biomüll;2025-06-25;Bioabfall Lengfeld;;"{""@id"": ""19941"", ""name"": ""Lengfeld""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406382_biotonne.jpg;Lengfeld;19941
1894391;Papier;Papier;2025-06-25;Papier vierzehntägig Zellerau ohne Mainviertel;;"{""@id"": ""19946"", ""name"": ""Zellerau""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406387_papiertonn.png;Zellerau;19946
1894520;Papier;Papier;2025-06-25;Papier vierzehntägig Ober- und Unterdürrbach, Dürrbachau mit Hafen;;"{""@id"": ""19936"", ""name"": ""Dürrbach alle mit Hafen""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406387_papiertonn.png;Dürrbach alle mit Hafen;19936
1894550;Papier;Papier;2025-06-25;Papier vierzehntägig Mainviertel;;"{""@id"": ""403103"", ""name"": ""Mainviertel""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406387_papiertonn.png;Mainviertel;403103
1894987;Restmüll;Restmüll;2025-06-25;Restmüll vierzehntägig Lengfeld;;"{""@id"": ""19941"", ""name"": ""Lengfeld""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406384_restmuell.jpg;Lengfeld;19941
1895065;Restmüll;Restmüll;2025-06-25;Restmüll vierzehntägig Pilziggrund;;"{""@id"": ""401083"", ""name"": ""Pilziggrund""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406384_restmuell.jpg;Pilziggrund;401083
1895415;Gelber Sack;Gelbe Säcke;2025-06-25;Gelber Sack vierzehntägig Ober- und Unterdürrbach, Dürrbachau mit Hafen;;"{""@id"": ""19936"", ""name"": ""Dürrbach alle mit Hafen""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406386_gelbersack2.jpg;Dürrbach alle mit Hafen;19936
1895519;Gelber Sack;Gelbe Säcke;2025-06-25;Gelber Sack vierzehntägig Mainviertel;;"{""@id"": ""403103"", ""name"": ""Mainviertel""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406386_gelbersack2.jpg;Mainviertel;403103
1895546;Gelber Sack;Gelbe Säcke;2025-06-25;Gelber Sack vierzehntägig Zellerau ohne Mainviertel;;"{""@id"": ""19946"", ""name"": ""Zellerau""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406386_gelbersack2.jpg;Zellerau;19946
1895903;Bioabfall;Biomüll;2025-06-25;Bioabfall Zellerau;;"{""@id"": ""19946"", ""name"": ""Zellerau""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406380_biotonne.jpg;Zellerau;19946
1895956;Bioabfall;Biomüll;2025-06-25;Bioabfall Mainviertel;;"{""@id"": ""403103"", ""name"": ""Mainviertel""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406380_biotonne.jpg;Mainviertel;403103
1896061;Bioabfall;Biomüll;2025-06-25;Bioabfall Ober- und Unterdürrbach, Dürrbachau mit Hafen;;"{""@id"": ""19936"", ""name"": ""Dürrbach alle mit Hafen""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406380_biotonne.jpg;Dürrbach alle mit Hafen;19936
1896370;Bioabfall;Biomüll;2025-06-25;Bioabfall Pilziggrund;;"{""@id"": ""401083"", ""name"": ""Pilziggrund""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406382_biotonne.jpg;Pilziggrund;401083
1895467;Gelber Sack;Gelbe Säcke;2025-06-26;Gelber Sack vierzehntägig Heidingsfeld;;"{""@id"": ""19939"", ""name"": ""Heidingsfeld""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406386_gelbersack2.jpg;Heidingsfeld;19939
1895610;Gelber Sack;Gelbe Säcke;2025-06-26;Gelber Sack vierzehntägig Heuchelhof innen	innerhalb des Straßburger Rings außer Place de Caen;;"{""@id"": ""403108"", ""name"": ""Heuchelhof innen""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406386_gelbersack2.jpg;Heuchelhof innen;403108
1896009;Bioabfall;Biomüll;2025-06-26;Bioabfall Heidingsfeld;;"{""@id"": ""19939"", ""name"": ""Heidingsfeld""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406380_biotonne.jpg;Heidingsfeld;19939
1896139;Bioabfall;Biomüll;2025-06-26;Bioabfall Heuchelhof innen	innerhalb des Straßburger Rings;;"{""@id"": ""403108"", ""name"": ""Heuchelhof innen""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406380_biotonne.jpg;Heuchelhof innen;403108
1896217;Bioabfall;Biomüll;2025-06-26;Bioabfall Grombühl;;"{""@id"": ""19938"", ""name"": ""Grombühl""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406382_biotonne.jpg;Grombühl;19938
1896268;Bioabfall;Biomüll;2025-06-26;Bioabfall Lindleinsmühle;;"{""@id"": ""19942"", ""name"": ""Lindleinsmühle""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406382_biotonne.jpg;Lindleinsmühle;19942
1896578;Bioabfall;Biomüll;2025-06-26;Bioabfall Neumühle;;"{""@id"": ""506176"", ""name"": ""Neumühle""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406382_biotonne.jpg;Neumühle;506176
1894480;Papier;Papier;2025-06-26;Papier vierzehntägig Heuchelhof innen	innerhalb des Straßburger Rings;;"{""@id"": ""403108"", ""name"": ""Heuchelhof innen""}";https://www.wuerzburg.de/media/www.wuerzburg.de/media/med_402081/406387_papiertonn.png;Heuchelhof innen;403108
